收盘价	日期	股票代码	名称	涨跌幅
2202.45	1/30/14	000300	沪深300	-1.1371
2227.781	1/29/14	000300	沪深300	0.3571
2219.855	1/28/14	000300	沪深300	0.1776
2215.919	1/27/14	000300	沪深300	-1.3252
2245.678	1/24/14	000300	沪深300	0.6178
2231.889	1/23/14	000300	沪深300	-0.5307
2243.796	1/22/14	000300	沪深300	2.5778
2187.41	1/21/14	000300	沪深300	0.9888
2165.993	1/20/14	000300	沪深300	-0.5736
2178.488	1/17/14	000300	沪深300	-1.5081
2211.844	1/16/14	000300	沪深300	0.1314
2208.941	1/15/14	000300	沪深300	-0.1765
2212.846	1/14/14	000300	沪深300	0.8737
2193.679	1/13/14	000300	沪深300	-0.5067
2204.851	1/10/14	000300	沪深300	-0.7817
2222.221	1/9/14	000300	沪深300	-0.8783
2241.911	1/8/14	000300	沪深300	0.1747
2238.001	1/7/14	000300	沪深300	-0.0284
2238.637	1/6/14	000300	沪深300	-2.2762
2290.779	1/3/14	000300	沪深300	-1.3436
2321.978	1/2/14	000300	沪深300	-0.3454
2330.026	12/31/13	000300	沪深300	1.3294
2299.458	12/30/13	000300	沪深300	-0.1745
2303.478	12/27/13	000300	沪深300	1.6838
2265.334	12/26/13	000300	沪深300	-1.7256
2305.11	12/25/13	000300	沪深300	0.7369
2288.248	12/24/13	000300	沪深300	0.1596
2284.602	12/23/13	000300	沪深300	0.2838
2278.136	12/20/13	000300	沪深300	-2.3269
2332.41	12/19/13	000300	沪深300	-1.0528
2357.226	12/18/13	000300	沪深300	0.0361
2356.376	12/17/13	000300	沪深300	-0.4876
2367.923	12/16/13	000300	沪深300	-1.6087
2406.639	12/13/13	000300	沪深300	-0.1401
2410.015	12/12/13	000300	沪深300	-0.1139
2412.763	12/11/13	000300	沪深300	-1.6532
2453.322	12/10/13	000300	沪深300	0.1
2450.872	12/9/13	000300	沪深300	-0.0577
2452.287	12/6/13	000300	沪深300	-0.6446
2468.197	12/5/13	000300	沪深300	-0.2803
2475.135	12/4/13	000300	沪深300	1.3243
2442.784	12/3/13	000300	沪深300	0.9921
2418.788	12/2/13	000300	沪深300	-0.8264
2438.944	11/29/13	000300	沪深300	-0.024
2439.53	11/28/13	000300	沪深300	1.0374
2414.481	11/27/13	000300	沪深300	1.1337
2387.416	11/26/13	000300	沪深300	-0.0508
2388.629	11/25/13	000300	沪深300	-0.3892
2397.962	11/22/13	000300	沪深300	-0.499
2409.989	11/21/13	000300	沪深300	-0.6129
2424.85	11/20/13	000300	沪深300	0.526
2412.163	11/19/13	000300	沪深300	-0.6892
2428.903	11/18/13	000300	沪深300	3.3253
2350.734	11/15/13	000300	沪深300	2.0062
2304.501	11/14/13	000300	沪深300	0.7161
2288.116	11/13/13	000300	沪深300	-2.2173
2340	11/12/13	000300	沪深300	1.0411
2315.889	11/11/13	000300	沪深300	0.3442
2307.945	11/8/13	000300	沪深300	-1.3931
2340.552	11/7/13	000300	沪深300	-0.553
2353.568	11/6/13	000300	沪深300	-1.2669
2383.769	11/5/13	000300	沪深300	0.1393
2380.454	11/4/13	000300	沪深300	-0.1889
2384.96	11/1/13	000300	沪深300	0.4736
2373.718	10/31/13	000300	沪深300	-1.402
2407.471	10/30/13	000300	沪深300	1.4931
2372.053	10/29/13	000300	沪深300	0.2578
2365.954	10/28/13	000300	沪深300	-0.11
2368.559	10/25/13	000300	沪深300	-1.331
2400.511	10/24/13	000300	沪深300	-0.7434
2418.491	10/23/13	000300	沪深300	-1.1202
2445.891	10/22/13	000300	沪深300	-1.029
2471.322	10/21/13	000300	沪深300	1.8659
2426.054	10/18/13	000300	沪深300	0.5272
2413.33	10/17/13	000300	沪深300	-0.3321
2421.371	10/16/13	000300	沪深300	-1.8701
2467.517	10/15/13	000300	沪深300	-0.2032
2472.542	10/14/13	000300	沪深300	0.1634
2468.508	10/11/13	000300	沪深300	1.6133
2429.317	10/10/13	000300	沪深300	-0.989
2453.583	10/9/13	000300	沪深300	0.4821
2441.811	10/8/13	000300	沪深300	1.3605
2409.037	9/30/13	000300	沪深300	0.5873
2394.971	9/27/13	000300	沪深300	0.4415
2384.443	9/26/13	000300	沪深300	-1.8356
2429.03	9/25/13	000300	沪深300	-0.6078
2443.885	9/24/13	000300	沪深300	-1.1489
2472.288	9/23/13	000300	沪深300	1.6353
2432.51	9/18/13	000300	沪深300	0.2137
2427.322	9/17/13	000300	沪深300	-2.0605
2478.39	9/16/13	000300	沪深300	-0.4224
2488.902	9/13/13	000300	沪深300	-0.7399
2507.455	9/12/13	000300	沪深300	0.9894
2482.889	9/11/13	000300	沪深300	0.323
2474.894	9/10/13	000300	沪深300	1.4048
2440.609	9/9/13	000300	沪深300	3.5129
2357.782	9/6/13	000300	沪深300	0.6853
2341.735	9/5/13	000300	沪深300	-0.3813
2350.699	9/4/13	000300	沪深300	-0.1615
2354.502	9/3/13	000300	沪深300	1.4721
2320.344	9/2/13	000300	沪深300	0.2781
2313.91	8/30/13	000300	沪深300	-0.1898
2318.311	8/29/13	000300	沪深300	-0.4186
2328.056	8/28/13	000300	沪深300	-0.5479
2340.881	8/27/13	000300	沪深300	0.2254
2335.616	8/26/13	000300	沪深300	2.1289
2286.929	8/23/13	000300	沪深300	-0.738
2303.932	8/22/13	000300	沪深300	-0.2017
2308.589	8/21/13	000300	沪深300	-0.1676
2312.465	8/20/13	000300	沪深300	-0.8134
2331.43	8/19/13	000300	沪深300	1.1842
2304.144	8/16/13	000300	沪深300	-0.7509
2321.576	8/15/13	000300	沪深300	-1.1708
2349.08	8/14/13	000300	沪深300	-0.4234
2359.068	8/13/13	000300	沪深300	0.2667
2352.794	8/12/13	000300	沪深300	2.9214
2286.01	8/9/13	000300	沪深300	0.4053
2276.782	8/8/13	000300	沪深300	-0.1684
2280.623	8/7/13	000300	沪深300	-0.5676
2293.641	8/6/13	000300	沪深300	0.6721
2278.329	8/5/13	000300	沪深300	1.3824
2247.263	8/2/13	000300	沪深300	0.0846
2245.364	8/1/13	000300	沪深300	2.3868
2193.021	7/31/13	000300	沪深300	0.1659
2189.388	7/30/13	000300	沪深300	0.6166
2175.97	7/29/13	000300	沪深300	-2.16
2224.008	7/26/13	000300	沪深300	-0.6111
2237.683	7/25/13	000300	沪深300	-0.5099
2249.151	7/24/13	000300	沪深300	-0.7368
2265.845	7/23/13	000300	沪深300	2.8906
2202.189	7/22/13	000300	沪深300	0.5346
2190.478	7/19/13	000300	沪深300	-2.4429
2245.328	7/18/13	000300	沪深300	-1.643
2282.836	7/17/13	000300	沪深300	-1.5105
2317.848	7/16/13	000300	沪深300	0.4573
2307.297	7/15/13	000300	沪深300	1.403
2275.373	7/12/13	000300	沪深300	-2.2055
2326.688	7/11/13	000300	沪深300	4.6142
2224.065	7/10/13	000300	沪深300	2.8389
2162.669	7/9/13	000300	沪深300	-0.0439
2163.619	7/8/13	000300	沪深300	-2.8394
2226.849	7/5/13	000300	沪深300	0.2192
2221.979	7/4/13	000300	沪深300	0.8236
2203.828	7/3/13	000300	沪深300	-0.8171
2221.984	7/2/13	000300	沪深300	0.3916
2213.317	7/1/13	000300	沪深300	0.5761
2200.639	6/28/13	000300	沪深300	1.8468
2160.735	6/27/13	000300	沪深300	-0.3488
2168.297	6/26/13	000300	沪深300	0.1328
2165.421	6/25/13	000300	沪深300	-0.2666
2171.21	6/24/13	000300	沪深300	-6.3081
2317.394	6/21/13	000300	沪深300	-0.1754
2321.466	6/20/13	000300	沪深300	-3.3031
2400.765	6/19/13	000300	沪深300	-0.7434
2418.745	6/18/13	000300	沪深300	0.6201
2403.839	6/17/13	000300	沪深300	-0.5351
2416.771	6/14/13	000300	沪深300	0.7014
2399.937	6/13/13	000300	沪深300	-3.3904
2484.16	6/7/13	000300	沪深300	-1.7282
2527.845	6/6/13	000300	沪深300	-1.2768
2560.539	6/5/13	000300	沪深300	-0.1998
2565.666	6/4/13	000300	沪深300	-1.42
2602.623	6/3/13	000300	沪深300	-0.1459
2606.426	5/31/13	000300	沪深300	-1.059
2634.323	5/30/13	000300	沪深300	-0.3117
2642.561	5/29/13	000300	沪深300	-0.068
2644.359	5/28/13	000300	沪深300	1.7223
2599.587	5/27/13	000300	沪深300	0.0908
2597.228	5/24/13	000300	沪深300	0.5567
2582.849	5/23/13	000300	沪深300	-1.3439
2618.034	5/22/13	000300	沪深300	0.1217
2614.853	5/21/13	000300	沪深300	0.201
2609.607	5/20/13	000300	沪深300	0.6774
2592.048	5/17/13	000300	沪深300	1.5411
2552.709	5/16/13	000300	沪深300	1.8263
2506.925	5/15/13	000300	沪深300	0.5449
2493.338	5/14/13	000300	沪深300	-1.479
2530.768	5/13/13	000300	沪深300	-0.3962
2540.836	5/10/13	000300	沪深300	0.5159
2527.794	5/9/13	000300	沪深300	-0.5901
2542.798	5/8/13	000300	沪深300	0.5083
2529.938	5/7/13	000300	沪深300	0.1566
2525.983	5/6/13	000300	沪深300	1.3266
2492.912	5/3/13	000300	沪深300	1.7665
2449.639	5/2/13	000300	沪深300	0.0953
2447.306	4/26/13	000300	沪深300	-0.8335
2467.875	4/25/13	000300	沪深300	-1.1101
2495.579	4/24/13	000300	沪深300	1.8824
2449.471	4/23/13	000300	沪深300	-3.2086
2530.67	4/22/13	000300	沪深300	-0.1246
2533.827	4/19/13	000300	沪深300	2.7984
2464.851	4/18/13	000300	沪深300	0.2594
2458.473	4/17/13	000300	沪深300	-0.0455
2459.592	4/16/13	000300	沪深300	0.9346
2436.818	4/15/13	000300	沪深300	-1.0273
2462.112	4/12/13	000300	沪深300	-0.6362
2477.876	4/11/13	000300	沪深300	-0.2991
2485.309	4/10/13	000300	沪深300	-0.1655
2489.43	4/9/13	000300	沪深300	0.6929
2472.299	4/8/13	000300	沪深300	-0.4529
2483.547	4/3/13	000300	沪深300	-0.1144
2486.391	4/2/13	000300	沪深300	-0.2726
2493.187	4/1/13	000300	沪深300	-0.076
2495.083	3/29/13	000300	沪深300	-0.1688
2499.302	3/28/13	000300	沪深300	-3.2602
2583.53	3/27/13	000300	沪深300	0.3293
2575.05	3/26/13	000300	沪深300	-1.456
2613.097	3/25/13	000300	沪深300	-0.199
2618.308	3/22/13	000300	沪深300	0.127
2614.988	3/21/13	000300	沪深300	0.1844
2610.174	3/20/13	000300	沪深300	3.3693
2525.097	3/19/13	000300	沪深300	0.9033
2502.493	3/18/13	000300	沪深300	-1.4717
2539.873	3/15/13	000300	沪深300	0.221
2534.273	3/14/13	000300	沪深300	0.2685
2527.486	3/13/13	000300	沪深300	-1.1007
2555.615	3/12/13	000300	沪深300	-1.4179
2592.372	3/11/13	000300	沪深300	-0.5583
2606.927	3/8/13	000300	沪深300	-0.4792
2619.479	3/7/13	000300	沪深300	-1.1593
2650.202	3/6/13	000300	沪深300	1.0445
2622.807	3/5/13	000300	沪深300	3.0283
2545.715	3/4/13	000300	沪深300	-4.6133
2668.836	3/1/13	000300	沪深300	-0.168
2673.327	2/28/13	000300	沪深300	3.0312
2594.677	2/27/13	000300	沪深300	1.0548
2567.595	2/26/13	000300	沪深300	-1.4344
2604.96	2/25/13	000300	沪深300	0.3218
2596.604	2/22/13	000300	沪深300	-0.5342
2610.549	2/21/13	000300	沪深300	-3.4073
2702.635	2/20/13	000300	沪深300	0.6341
2685.606	2/19/13	000300	沪深300	-1.8946
2737.471	2/18/13	000300	沪深300	-1.2358
2771.725	2/8/13	000300	沪深300	0.4295
2759.87	2/7/13	000300	沪深300	-0.5755
2775.844	2/6/13	000300	沪深300	0.1504
2771.675	2/5/13	000300	沪深300	0.8605
2748.028	2/4/13	000300	沪深300	0.1715
2743.324	2/1/13	000300	沪深300	2.1007
2686.882	1/31/13	000300	沪深300	-0.068
2688.711	1/30/13	000300	沪深300	0.48
2675.866	1/29/13	000300	沪深300	0.9051
2651.863	1/28/13	000300	沪深300	3.1182
2571.674	1/25/13	000300	沪深300	-0.429
2582.755	1/24/13	000300	沪深300	-0.9473
2607.456	1/23/13	000300	沪深300	0.4066
2596.898	1/22/13	000300	沪深300	-0.5362
2610.898	1/21/13	000300	沪深300	0.5956
2595.439	1/18/13	000300	沪深300	1.672
2552.758	1/17/13	000300	沪深300	-0.9442
2577.092	1/16/13	000300	沪深300	-0.7228
2595.856	1/15/13	000300	沪深300	0.7034
2577.725	1/14/13	000300	沪深300	3.8053
2483.23	1/11/13	000300	沪深300	-1.8707
2530.569	1/10/13	000300	沪深300	0.1759
2526.126	1/9/13	000300	沪深300	0.0315
2525.33	1/8/13	000300	沪深300	-0.4202
2535.985	1/7/13	000300	沪深300	0.4586
2524.409	1/4/13	000300	沪深300	0.0577
2522.952	12/31/12	000300	沪深300	1.7299
2480.049	12/28/12	000300	沪深300	1.4503
2444.594	12/27/12	000300	沪深300	-0.53
2457.619	12/26/12	000300	沪深300	0.3767
2448.395	12/25/12	000300	沪深300	2.8212
2381.217	12/24/12	000300	沪深300	0.3885
2372.002	12/21/12	000300	沪深300	-0.5373
2384.816	12/20/12	000300	沪深300	0.5781
2371.109	12/19/12	000300	沪深300	0.1262
2368.12	12/18/12	000300	沪深300	0.06
2366.7	12/17/12	000300	沪深300	0.4599
2355.865	12/14/12	000300	沪深300	5.049
2242.635	12/13/12	000300	沪深300	-1.1082
2267.767	12/12/12	000300	沪深300	0.4103
2258.5	12/11/12	000300	沪深300	-0.5524
2271.046	12/10/12	000300	沪深300	1.0811
2246.757	12/7/12	000300	沪深300	1.9584
2203.602	12/6/12	000300	沪深300	-0.1937
2207.878	12/5/12	000300	沪深300	3.5846
2131.473	12/4/12	000300	沪深300	1.0728
2108.85	12/3/12	000300	沪深300	-1.44
2139.661	11/30/12	000300	沪深300	1.1337
2115.676	11/29/12	000300	沪深300	-0.6333
2129.161	11/28/12	000300	沪深300	-0.9986
2150.638	11/27/12	000300	沪深300	-1.1473
2175.599	11/26/12	000300	沪深300	-0.7788
2192.676	11/23/12	000300	沪深300	0.6948
2177.546	11/22/12	000300	沪深300	-0.7905
2194.896	11/21/12	000300	沪深300	1.3865
2164.881	11/20/12	000300	沪深300	-0.4646
2174.985	11/19/12	000300	沪深300	-0.1036
2177.24	11/16/12	000300	沪深300	-0.7468
2193.623	11/15/12	000300	沪深300	-1.3264
2223.11	11/14/12	000300	沪深300	0.4823
2212.44	11/13/12	000300	沪深300	-1.75
2251.848	11/12/12	000300	沪深300	0.4875
2240.924	11/9/12	000300	沪深300	-0.1996
2245.405	11/8/12	000300	沪深300	-1.8404
2287.505	11/7/12	000300	沪深300	-0.2051
2292.206	11/6/12	000300	沪深300	-0.4203
2301.88	11/5/12	000300	沪深300	-0.2122
2306.774	11/2/12	000300	沪深300	0.3869
2297.884	11/1/12	000300	沪深300	1.9099
2254.82	10/31/12	000300	沪深300	0.6669
2239.882	10/30/12	000300	沪深300	0.1802
2235.854	10/29/12	000300	沪深300	-0.5362
2247.907	10/26/12	000300	沪深300	-1.8912
2291.239	10/25/12	000300	沪深300	-0.7167
2307.779	10/24/12	000300	沪深300	-0.1859
2312.077	10/23/12	000300	沪深300	-1.2605
2341.592	10/22/12	000300	沪深300	0.3911
2332.47	10/19/12	000300	沪深300	-0.1544
2336.077	10/18/12	000300	沪深300	1.5331
2300.803	10/17/12	000300	沪深300	0.1149
2298.162	10/16/12	000300	沪深300	0.144
2294.857	10/15/12	000300	沪深300	-0.4198
2304.531	10/12/12	000300	沪深300	0.0868
2302.533	10/11/12	000300	沪深300	-0.9287
2324.117	10/10/12	000300	沪深300	0.1707
2320.157	10/9/12	000300	沪深300	2.2071
2270.054	10/8/12	000300	沪深300	-1.0053
2293.106	9/28/12	000300	沪深300	1.8381
2251.717	9/27/12	000300	沪深300	3.0586
2184.891	9/26/12	000300	沪深300	-1.143
2210.154	9/25/12	000300	沪深300	-0.242
2215.516	9/24/12	000300	沪深300	0.7482
2199.063	9/21/12	000300	沪深300	0.1417
2195.951	9/20/12	000300	沪深300	-2.2386
2246.236	9/19/12	000300	沪深300	0.492
2235.239	9/18/12	000300	沪深300	-1.0389
2258.705	9/17/12	000300	沪深300	-2.4546
2315.542	9/14/12	000300	沪深300	0.7431
2298.461	9/13/12	000300	沪深300	-0.9314
2320.071	9/12/12	000300	沪深300	0.3539
2311.89	9/11/12	000300	沪深300	-0.6351
2326.666	9/10/12	000300	沪深300	0.4094
2317.179	9/7/12	000300	沪深300	4.4799
2217.823	9/6/12	000300	沪深300	0.8159
2199.875	9/5/12	000300	沪深300	-0.2056
2204.407	9/4/12	000300	沪深300	-1.0753
2228.369	9/3/12	000300	沪深300	1.0659
2204.868	8/31/12	000300	沪深300	-0.294
2211.37	8/30/12	000300	沪深300	-0.1555
2214.814	8/29/12	000300	沪深300	-1.0542
2238.411	8/28/12	000300	沪深300	0.4581
2228.204	8/27/12	000300	沪深300	-2.0861
2275.677	8/24/12	000300	沪深300	-1.152
2302.199	8/23/12	000300	沪深300	0.2881
2295.586	8/22/12	000300	沪深300	-0.783
2313.703	8/21/12	000300	沪深300	0.5176
2301.788	8/20/12	000300	沪深300	-0.5052
2313.476	8/17/12	000300	沪深300	-0.267
2319.67	8/16/12	000300	沪深300	-0.5123
2331.615	8/15/12	000300	沪深300	-1.0777
2357.016	8/14/12	000300	沪深300	0.2162
2351.931	8/13/12	000300	沪深300	-1.9927
2399.751	8/10/12	000300	沪深300	-0.4955
2411.7	8/9/12	000300	沪深300	0.9166
2389.795	8/8/12	000300	沪深300	0.0386
2388.873	8/7/12	000300	沪深300	0.1367
2385.611	8/6/12	000300	沪深300	1.3542
2353.737	8/3/12	000300	沪深300	0.8075
2334.882	8/2/12	000300	沪深300	-1.0077
2358.651	8/1/12	000300	沪深300	1.1029
2332.922	7/31/12	000300	沪深300	-0.1229
2335.793	7/30/12	000300	沪深300	-0.5668
2349.108	7/27/12	000300	沪深300	0.069
2347.488	7/26/12	000300	沪深300	-0.5337
2360.083	7/25/12	000300	沪深300	-0.6696
2375.992	7/24/12	000300	沪深300	0.4465
2365.431	7/23/12	000300	沪深300	-1.3769
2398.455	7/20/12	000300	沪深300	-1.067
2424.322	7/19/12	000300	沪深300	0.4137
2414.335	7/18/12	000300	沪深300	0.0056
2414.201	7/17/12	000300	沪深300	0.603
2399.731	7/16/12	000300	沪深300	-2.0771
2450.633	7/13/12	000300	沪深300	0.0593
2449.181	7/12/12	000300	沪深300	0.9733
2425.572	7/11/12	000300	沪深300	0.7839
2406.706	7/10/12	000300	沪深300	-0.3862
2416.036	7/9/12	000300	沪深300	-2.2882
2472.614	7/6/12	000300	沪深300	1.7382
2430.37	7/5/12	000300	沪深300	-1.4016
2464.919	7/4/12	000300	沪深300	-0.154
2468.721	7/3/12	000300	沪深300	0.1413
2465.238	7/2/12	000300	沪深300	0.1473
2461.612	6/29/12	000300	沪深300	1.4793
2425.729	6/28/12	000300	沪深300	-0.8772
2447.195	6/27/12	000300	沪深300	-0.3145
2454.915	6/26/12	000300	沪深300	-0.0653
2456.518	6/25/12	000300	沪深300	-2.2159
2512.185	6/21/12	000300	沪深300	-1.5837
2552.611	6/20/12	000300	沪深300	-0.2349
2558.621	6/19/12	000300	沪深300	-0.8752
2581.212	6/18/12	000300	沪深300	0.5124
2568.054	6/15/12	000300	沪深300	0.2981
2560.421	6/14/12	000300	沪深300	-0.7833
2580.636	6/13/12	000300	沪深300	1.5927
2540.178	6/12/12	000300	沪深300	-0.707
2558.265	6/11/12	000300	沪深300	1.3444
2524.329	6/8/12	000300	沪深300	-0.7023
2542.184	6/7/12	000300	沪深300	-0.595
2557.401	6/6/12	000300	沪深300	-0.0563
2558.842	6/5/12	000300	沪深300	-0.0072
2559.026	6/4/12	000300	沪深300	-2.8094
2632.998	6/1/12	000300	沪深300	0.0363
2632.042	5/31/12	000300	沪深300	-0.3866
2642.258	5/30/12	000300	沪深300	-0.3243
2650.854	5/29/12	000300	沪深300	1.3831
2614.689	5/28/12	000300	沪深300	1.6162
2573.103	5/25/12	000300	沪深300	-0.8537
2595.26	5/24/12	000300	沪深300	-0.8258
2616.869	5/23/12	000300	沪深300	-0.4056
2627.525	5/22/12	000300	沪深300	1.5574
2587.231	5/21/12	000300	沪深300	0.515
2573.976	5/18/12	000300	沪深300	-1.529
2613.942	5/17/12	000300	沪深300	1.5262
2574.647	5/16/12	000300	沪深300	-1.6324
2617.374	5/15/12	000300	沪深300	0.0703
2615.534	5/14/12	000300	沪深300	-0.8109
2636.917	5/11/12	000300	沪深300	-0.7638
2657.214	5/10/12	000300	沪深300	-0.0113
2657.514	5/9/12	000300	沪深300	-1.9048
2709.116	5/8/12	000300	沪深300	-0.3187
2717.778	5/7/12	000300	沪深300	0.0699
2715.879	5/4/12	000300	沪深300	0.9051
2691.518	5/3/12	000300	沪深300	0.2993
2683.487	5/2/12	000300	沪深300	2.183
2626.157	4/27/12	000300	沪深300	-0.2025
2631.487	4/26/12	000300	沪深300	0.2093
2625.99	4/25/12	000300	沪深300	0.8109
2604.866	4/24/12	000300	沪深300	-0.045
2606.038	4/23/12	000300	沪深300	-0.7919
2626.839	4/20/12	000300	沪深300	1.1858
2596.056	4/19/12	000300	沪深300	-0.1482
2599.908	4/18/12	000300	沪深300	2.2828
2541.883	4/17/12	000300	沪深300	-1.2494
2574.044	4/16/12	000300	沪深300	-0.2484
2580.454	4/13/12	000300	沪深300	0.3897
2570.436	4/12/12	000300	沪深300	2
2520.036	4/11/12	000300	沪深300	0.0098
2519.788	4/10/12	000300	沪深300	0.9876
2495.146	4/9/12	000300	沪深300	-0.9796
2519.83	4/6/12	000300	沪深300	0.2785
2512.832	4/5/12	000300	沪深300	2.3599
2454.899	3/30/12	000300	沪深300	0.482
2443.122	3/29/12	000300	沪深300	-1.284
2474.9	3/28/12	000300	沪深300	-2.8362
2547.143	3/27/12	000300	沪深300	-0.3248
2555.442	3/26/12	000300	沪深300	0.098
2552.94	3/23/12	000300	沪深300	-1.1923
2583.747	3/22/12	000300	沪深300	-0.1563
2587.793	3/21/12	000300	沪深300	0.1295
2584.445	3/20/12	000300	沪深300	-1.7326
2630.013	3/19/12	000300	沪深300	0.2475
2623.52	3/16/12	000300	沪深300	1.4687
2585.546	3/15/12	000300	沪深300	-0.7508
2605.106	3/14/12	000300	沪深300	-2.8335
2681.073	3/13/12	000300	沪深300	1.0048
2654.402	3/12/12	000300	沪深300	-0.3716
2664.302	3/9/12	000300	沪深300	1.0817
2635.791	3/8/12	000300	沪深300	1.2595
2603.005	3/7/12	000300	沪深300	-0.6885
2621.052	3/6/12	000300	沪深300	-1.5641
2662.698	3/5/12	000300	沪深300	-0.6432
2679.934	3/2/12	000300	沪深300	1.7692
2633.345	3/1/12	000300	沪深300	-0.0303
2634.143	2/29/12	000300	沪深300	-1.0637
2662.463	2/28/12	000300	沪深300	0.2217
2656.573	2/27/12	000300	沪深300	0.3231
2648.017	2/24/12	000300	沪深300	1.6023
2606.256	2/23/12	000300	沪深300	0.338
2597.476	2/22/12	000300	沪深300	1.3668
2562.453	2/21/12	000300	沪深300	0.8559
2540.706	2/20/12	000300	沪深300	0.1427
2537.086	2/17/12	000300	沪深300	0.0399
2536.074	2/16/12	000300	沪深300	-0.5308
2549.607	2/15/12	000300	沪深300	1.0904
2522.107	2/14/12	000300	沪深300	-0.39
2531.981	2/13/12	000300	沪深300	-0.0648
2533.624	2/10/12	000300	沪深300	0.1737
2529.231	2/9/12	000300	沪深300	0.0394
2528.236	2/8/12	000300	沪深300	2.8594
2457.954	2/7/12	000300	沪深300	-1.8515
2504.322	2/6/12	000300	沪深300	-0.0705
2506.09	2/3/12	000300	沪深300	0.7985
2486.238	2/2/12	000300	沪深300	2.3567
2428.994	2/1/12	000300	沪深300	-1.4311
2464.26	1/31/12	000300	沪深300	0.1439
2460.72	1/30/12	000300	沪深300	-1.7318
2504.086	1/20/12	000300	沪深300	1.4478
2468.35	1/19/12	000300	沪深300	1.9058
2422.189	1/18/12	000300	沪深300	-1.5611
2460.601	1/17/12	000300	沪深300	4.9006
2345.649	1/16/12	000300	沪深300	-2.0333
2394.334	1/13/12	000300	沪深300	-1.6789
2435.219	1/12/12	000300	沪深300	-0.016
2435.608	1/11/12	000300	沪深300	-0.4797
2447.349	1/10/12	000300	沪深300	3.326
2368.57	1/9/12	000300	沪深300	3.4039
2290.601	1/6/12	000300	沪深300	0.6245
2276.385	1/5/12	000300	沪深300	-0.973
2298.753	1/4/12	000300	沪深300	-2.0032
2345.742	12/30/11	000300	沪深300	1.4875
2311.361	12/29/11	000300	沪深300	0.1487
2307.928	12/28/11	000300	沪深300	0.1255
2305.035	12/27/11	000300	沪深300	-1.313
2335.702	12/26/11	000300	沪深300	-0.9943
2359.159	12/23/11	000300	沪深300	0.7613
2341.335	12/22/11	000300	沪深300	0.0952
2339.108	12/21/11	000300	沪深300	-1.5971
2377.073	12/20/11	000300	沪深300	-0.3076
2384.408	12/19/11	000300	沪深300	-0.2394
2390.129	12/16/11	000300	沪深300	2.1079
2340.788	12/15/11	000300	沪深300	-2.3646
